t_ms,pitch_deg,roll_deg,height_mm,u_thrust,u_roll,u_pitch
37.100,2.8725,0.0735,50.0321,-0.0003,-0.0006,0.0048
37.200,2.8580,0.0972,50.0322,-0.0003,-0.0006,0.0049
37.300,2.8434,0.1208,50.0323,-0.0003,-0.0006,0.0049
37.400,2.8285,0.1443,50.0323,-0.0003,-0.0006,0.0049
37.500,2.8133,0.1678,50.0322,-0.0003,-0.0006,0.0049
37.600,2.7978,0.1912,50.0320,-0.0003,-0.0005,0.0049
37.700,2.7820,0.2146,50.0316,-0.0003,-0.0005,0.0050
37.800,2.7662,0.2378,50.0312,-0.0003,-0.0005,0.0050
37.900,2.7505,0.2611,50.0307,-0.0003,-0.0005,0.0050
38.000,2.7353,0.2843,50.0300,-0.0004,-0.0005,0.0050
38.100,2.7211,0.3074,50.0294,-0.0004,-0.0005,0.0050
38.200,2.7081,0.3305,50.0286,-0.0004,-0.0005,0.0050
38.300,2.6971,0.3536,50.0278,-0.0004,-0.0004,0.0050
38.400,2.6885,0.3766,50.0269,-0.0004,-0.0004,0.0050
38.500,2.6828,0.3995,50.0260,-0.0004,-0.0004,0.0050
38.600,2.6806,0.4224,50.0250,-0.0003,-0.0004,0.0050
38.700,2.6824,0.4452,50.0240,-0.0003,-0.0004,0.0050
38.800,2.6885,0.4680,50.0231,-0.0003,-0.0004,0.0050
38.900,2.6995,0.4906,50.0221,-0.0003,-0.0004,0.0049
39.000,2.7157,0.5132,50.0211,-0.0003,-0.0003,0.0049
39.100,2.7373,0.5356,50.0202,-0.0003,-0.0003,0.0048
39.200,2.7645,0.5580,50.0193,-0.0003,-0.0003,0.0048
39.300,2.7976,0.5802,50.0185,-0.0003,-0.0003,0.0047
39.400,2.8365,0.6022,50.0177,-0.0003,-0.0003,0.0046
39.500,2.8812,0.6241,50.0170,-0.0003,-0.0003,0.0045
39.600,2.9315,0.6458,50.0163,-0.0003,-0.0003,0.0043
39.700,2.9871,0.6673,50.0158,-0.0003,-0.0003,0.0042
39.800,3.0477,0.6886,50.0153,-0.0003,-0.0002,0.0040
39.900,3.1128,0.7097,50.0149,-0.0003,-0.0002,0.0038
40.000,3.1820,0.7305,50.0146,-0.0003,-0.0002,0.0036
40.100,3.2544,0.7511,50.0145,-0.0003,-0.0002,0.0033
40.200,3.3295,0.7715,50.0144,-0.0003,-0.0002,0.0031
40.300,3.4064,0.7915,50.0145,-0.0003,-0.0002,0.0028
40.400,3.4843,0.8113,50.0146,-0.0003,-0.0002,0.0025
40.500,3.5625,0.8308,50.0149,-0.0003,-0.0002,0.0022
40.600,3.6400,0.8501,50.0153,-0.0003,-0.0001,0.0019
40.700,3.7160,0.8690,50.0158,-0.0003,-0.0001,0.0016
40.800,3.7897,0.8877,50.0165,-0.0004,-0.0001,0.0013
40.900,3.8603,0.9062,50.0172,-0.0004,-0.0001,0.0009
41.000,3.9273,0.9243,50.0180,-0.0004,-0.0001,0.0006
41.100,3.9898,0.9422,50.0189,-0.0004,-0.0001,0.0003
41.200,4.0475,0.9599,50.0199,-0.0004,-0.0001,-0.0001
41.300,4.1000,0.9773,50.0210,-0.0004,-0.0001,-0.0004
41.400,4.1468,0.9945,50.0221,-0.0004,-0.0001,-0.0007
41.500,4.1879,1.0115,50.0233,-0.0004,-0.0001,-0.0010
41.600,4.2230,1.0284,50.0245,-0.0004,-0.0001,-0.0012
41.700,4.2523,1.0450,50.0258,-0.0005,-0.0000,-0.0015
41.800,4.2758,1.0615,50.0271,-0.0005,-0.0000,-0.0017
41.900,4.2938,1.0778,50.0284,-0.0005,-0.0000,-0.0019
42.000,4.3064,1.0940,50.0298,-0.0005,-0.0000,-0.0021
42.100,4.3140,1.1100,50.0311,-0.0005,-0.0000,-0.0023
42.200,4.3171,1.1260,50.0324,-0.0005,-0.0000,-0.0025
42.300,4.3159,1.1418,50.0337,-0.0005,0.0000,-0.0026
42.400,4.3111,1.1575,50.0349,-0.0005,0.0000,-0.0027
42.500,4.3029,1.1731,50.0361,-0.0006,0.0000,-0.0028
42.600,4.2918,1.1887,50.0372,-0.0006,0.0000,-0.0029
42.700,4.2783,1.2041,50.0383,-0.0006,0.0000,-0.0030
42.800,4.2628,1.2194,50.0393,-0.0006,0.0000,-0.0030
42.900,4.2456,1.2347,50.0403,-0.0006,0.0000,-0.0030
43.000,4.2271,1.2499,50.0412,-0.0006,0.0001,-0.0030
43.100,4.2075,1.2649,50.0419,-0.0006,0.0001,-0.0030
43.200,4.1873,1.2799,50.0426,-0.0006,0.0001,-0.0030
43.300,4.1666,1.2947,50.0432,-0.0007,0.0001,-0.0030
43.400,4.1459,1.3095,50.0438,-0.0007,0.0001,-0.0030
43.500,4.1252,1.3241,50.0442,-0.0007,0.0001,-0.0029
43.600,4.1047,1.3387,50.0445,-0.0007,0.0001,-0.0029
43.700,4.0845,1.3531,50.0447,-0.0007,0.0001,-0.0029
43.800,4.0646,1.3675,50.0448,-0.0007,0.0001,-0.0028
43.900,4.0450,1.3818,50.0448,-0.0007,0.0001,-0.0028
44.000,4.0255,1.3960,50.0447,-0.0007,0.0001,-0.0027
44.100,4.0060,1.4102,50.0445,-0.0007,0.0001,-0.0027
44.200,3.9862,1.4243,50.0442,-0.0007,0.0001,-0.0026
44.300,3.9657,1.4385,50.0438,-0.0007,0.0001,-0.0025
44.400,3.9441,1.4527,50.0434,-0.0007,0.0001,-0.0025
44.500,3.9211,1.4670,50.0428,-0.0007,0.0002,-0.0024
44.600,3.8959,1.4813,50.0423,-0.0007,0.0002,-0.0024
44.700,3.8682,1.4958,50.0416,-0.0007,0.0002,-0.0023
44.800,3.8375,1.5105,50.0409,-0.0007,0.0002,-0.0022
44.900,3.8032,1.5253,50.0402,-0.0007,0.0002,-0.0022
45.000,3.7648,1.5403,50.0394,-0.0007,0.0002,-0.0021
45.100,3.7221,1.5555,50.0387,-0.0007,0.0002,-0.0020
45.200,3.6745,1.5709,50.0379,-0.0007,0.0002,-0.0019
45.300,3.6218,1.5866,50.0371,-0.0007,0.0002,-0.0018
45.400,3.5639,1.6025,50.0364,-0.0007,0.0002,-0.0017
45.500,3.5004,1.6186,50.0356,-0.0007,0.0002,-0.0016
45.600,3.4313,1.6350,50.0349,-0.0007,0.0002,-0.0014
45.700,3.3567,1.6517,50.0343,-0.0007,0.0003,-0.0012
45.800,3.2767,1.6685,50.0336,-0.0007,0.0003,-0.0011
45.900,3.1915,1.6856,50.0331,-0.0007,0.0003,-0.0009
46.000,3.1013,1.7028,50.0326,-0.0007,0.0003,-0.0006
46.100,3.0067,1.7202,50.0322,-0.0007,0.0003,-0.0004
46.200,2.9081,1.7376,50.0318,-0.0007,0.0003,-0.0001
46.300,2.8060,1.7552,50.0315,-0.0007,0.0003,0.0001
46.400,2.7013,1.7727,50.0314,-0.0007,0.0003,0.0004
46.500,2.5945,1.7903,50.0313,-0.0007,0.0003,0.0008
46.600,2.4865,1.8078,50.0313,-0.0007,0.0004,0.0011
46.700,2.3781,1.8252,50.0314,-0.0006,0.0004,0.0014
46.800,2.2701,1.8425,50.0316,-0.0006,0.0004,0.0018
46.900,2.1633,1.8595,50.0319,-0.0006,0.0004,0.0021
47.000,2.0586,1.8764,50.0323,-0.0006,0.0004,0.0025
47.100,1.9567,1.8929,50.0328,-0.0006,0.0004,0.0029
47.200,1.8583,1.9092,50.0334,-0.0006,0.0004,0.0032
47.300,1.7640,1.9251,50.0341,-0.0006,0.0004,0.0036
47.400,1.6745,1.9407,50.0349,-0.0006,0.0004,0.0040
47.500,1.5900,1.9560,50.0357,-0.0006,0.0004,0.0043
47.600,1.5111,1.9709,50.0366,-0.0007,0.0005,0.0047
47.700,1.4380,1.9854,50.0376,-0.0007,0.0005,0.0050
47.800,1.3707,1.9995,50.0387,-0.0007,0.0005,0.0053
47.900,1.3094,2.0132,50.0397,-0.0007,0.0005,0.0056
48.000,1.2539,2.0266,50.0408,-0.0007,0.0005,0.0059
48.100,1.2041,2.0397,50.0420,-0.0007,0.0005,0.0062
48.200,1.1598,2.0524,50.0431,-0.0007,0.0005,0.0064
48.300,1.1206,2.0648,50.0443,-0.0007,0.0005,0.0066
48.400,1.0863,2.0770,50.0455,-0.0007,0.0005,0.0068
48.500,1.0564,2.0889,50.0466,-0.0007,0.0005,0.0070
48.600,1.0304,2.1005,50.0477,-0.0007,0.0005,0.0072
48.700,1.0080,2.1119,50.0488,-0.0007,0.0005,0.0073
48.800,0.9887,2.1232,50.0498,-0.0007,0.0005,0.0074
48.900,0.9721,2.1342,50.0508,-0.0008,0.0005,0.0075
49.000,0.9577,2.1451,50.0517,-0.0008,0.0005,0.0076
49.100,0.9451,2.1559,50.0526,-0.0008,0.0006,0.0077
49.200,0.9341,2.1665,50.0534,-0.0008,0.0006,0.0078
49.300,0.9243,2.1770,50.0541,-0.0008,0.0006,0.0078
49.400,0.9153,2.1874,50.0547,-0.0008,0.0006,0.0078
49.500,0.9070,2.1977,50.0553,-0.0008,0.0006,0.0078
49.600,0.8988,2.2079,50.0557,-0.0008,0.0006,0.0079
49.700,0.8907,2.2180,50.0561,-0.0008,0.0006,0.0079
49.800,0.8825,2.2281,50.0563,-0.0009,0.0006,0.0078
49.900,0.8739,2.2380,50.0565,-0.0009,0.0006,0.0078
50.000,0.8650,2.2480,50.0565,-0.0009,0.0006,0.0078
50.100,0.8558,2.2579,50.0565,-0.0009,0.0006,0.0078
50.200,0.8464,2.2677,50.0563,-0.0009,0.0006,0.0078
50.300,0.8368,2.2775,50.0560,-0.0009,0.0006,0.0078
50.400,0.8275,2.2873,50.0557,-0.0009,0.0006,0.0078
50.500,0.8186,2.2970,50.0552,-0.0009,0.0006,0.0077
50.600,0.8107,2.3068,50.0547,-0.0009,0.0006,0.0077
50.700,0.8041,2.3165,50.0541,-0.0009,0.0006,0.0077
50.800,0.7993,2.3262,50.0534,-0.0009,0.0006,0.0077
50.900,0.7970,2.3359,50.0527,-0.0009,0.0006,0.0076
51.000,0.7977,2.3455,50.0520,-0.0009,0.0006,0.0076
51.100,0.8018,2.3552,50.0512,-0.0009,0.0006,0.0076
51.200,0.8099,2.3648,50.0504,-0.0009,0.0006,0.0075
51.300,0.8224,2.3743,50.0496,-0.0009,0.0006,0.0075
51.400,0.8398,2.3839,50.0487,-0.0009,0.0007,0.0074
51.500,0.8623,2.3933,50.0480,-0.0009,0.0007,0.0073
51.600,0.8903,2.4027,50.0472,-0.0009,0.0007,0.0073
51.700,0.9240,2.4120,50.0464,-0.0009,0.0007,0.0072
51.800,0.9635,2.4212,50.0458,-0.0009,0.0007,0.0071
51.900,1.0089,2.4304,50.0451,-0.0009,0.0007,0.0069
52.000,1.0601,2.4394,50.0445,-0.0009,0.0007,0.0068
52.100,1.1169,2.4482,50.0441,-0.0009,0.0007,0.0066
52.200,1.1791,2.4569,50.0436,-0.0009,0.0007,0.0064
52.300,1.2463,2.4654,50.0433,-0.0009,0.0007,0.0062
52.400,1.3181,2.4738,50.0431,-0.0009,0.0007,0.0060
52.500,1.3938,2.4819,50.0429,-0.0009,0.0007,0.0058
52.600,1.4730,2.4899,50.0429,-0.0009,0.0007,0.0055
52.700,1.5548,2.4976,50.0430,-0.0009,0.0007,0.0052
52.800,1.6384,2.5051,50.0432,-0.0009,0.0007,0.0049
52.900,1.7232,2.5123,50.0435,-0.0010,0.0007,0.0046
53.000,1.8081,2.5193,50.0439,-0.0010,0.0007,0.0043
53.100,1.8924,2.5261,50.0444,-0.0010,0.0007,0.0039
53.200,1.9753,2.5326,50.0450,-0.0010,0.0007,0.0036
53.300,2.0559,2.5388,50.0458,-0.0010,0.0007,0.0032
53.400,2.1334,2.5448,50.0466,-0.0010,0.0007,0.0029
53.500,2.2073,2.5506,50.0475,-0.0010,0.0007,0.0025
53.600,2.2768,2.5562,50.0485,-0.0010,0.0007,0.0022
53.700,2.3414,2.5615,50.0496,-0.0010,0.0007,0.0018
53.800,2.4008,2.5666,50.0508,-0.0010,0.0007,0.0015
53.900,2.4545,2.5715,50.0520,-0.0011,0.0007,0.0012
54.000,2.5025,2.5763,50.0533,-0.0011,0.0007,0.0008
54.100,2.5446,2.5809,50.0547,-0.0011,0.0007,0.0005
54.200,2.5808,2.5853,50.0561,-0.0011,0.0007,0.0003
54.300,2.6112,2.5896,50.0575,-0.0011,0.0007,-0.0000
54.400,2.6360,2.5937,50.0589,-0.0011,0.0007,-0.0003
54.500,2.6555,2.5978,50.0603,-0.0012,0.0007,-0.0005
54.600,2.6700,2.6017,50.0617,-0.0012,0.0007,-0.0007
54.700,2.6799,2.6055,50.0631,-0.0012,0.0007,-0.0009
54.800,2.6855,2.6092,50.0645,-0.0012,0.0007,-0.0010
54.900,2.6875,2.6129,50.0658,-0.0012,0.0007,-0.0012
55.000,2.6861,2.6164,50.0671,-0.0012,0.0007,-0.0013
55.100,2.6818,2.6199,50.0683,-0.0013,0.0007,-0.0014
55.200,2.6751,2.6233,50.0695,-0.0013,0.0007,-0.0015
55.300,2.6664,2.6267,50.0706,-0.0013,0.0007,-0.0015
55.400,2.6559,2.6300,50.0717,-0.0013,0.0007,-0.0016
55.500,2.6441,2.6331,50.0727,-0.0013,0.0007,-0.0016
55.600,2.6313,2.6363,50.0735,-0.0013,0.0007,-0.0017
55.700,2.6178,2.6393,50.0743,-0.0013,0.0007,-0.0017
55.800,2.6038,2.6422,50.0751,-0.0013,0.0007,-0.0017
55.900,2.5897,2.6451,50.0757,-0.0014,0.0007,-0.0017
56.000,2.5757,2.6479,50.0762,-0.0014,0.0007,-0.0017
56.100,2.5619,2.6506,50.0766,-0.0014,0.0007,-0.0016
56.200,2.5484,2.6532,50.0769,-0.0014,0.0007,-0.0016
56.300,2.5351,2.6558,50.0771,-0.0014,0.0007,-0.0016
56.400,2.5222,2.6582,50.0772,-0.0014,0.0007,-0.0016
56.500,2.5093,2.6607,50.0772,-0.0014,0.0007,-0.0015
56.600,2.4965,2.6631,50.0771,-0.0014,0.0007,-0.0015
56.700,2.4833,2.6656,50.0769,-0.0014,0.0007,-0.0015
56.800,2.4695,2.6680,50.0766,-0.0014,0.0007,-0.0014
56.900,2.4546,2.6706,50.0763,-0.0014,0.0007,-0.0014
57.000,2.4381,2.6732,50.0759,-0.0014,0.0007,-0.0014
57.100,2.4197,2.6759,50.0754,-0.0014,0.0007,-0.0013
57.200,2.3986,2.6788,50.0748,-0.0014,0.0007,-0.0013
57.300,2.3745,2.6819,50.0742,-0.0014,0.0007,-0.0012
57.400,2.3469,2.6852,50.0736,-0.0014,0.0007,-0.0012
57.500,2.3153,2.6887,50.0730,-0.0014,0.0007,-0.0011
57.600,2.2792,2.6925,50.0723,-0.0014,0.0007,-0.0011
57.700,2.2383,2.6966,50.0716,-0.0014,0.0007,-0.0010
57.800,2.1924,2.7010,50.0710,-0.0014,0.0007,-0.0009
57.900,2.1412,2.7057,50.0703,-0.0014,0.0007,-0.0008
58.000,2.0845,2.7106,50.0697,-0.0014,0.0007,-0.0007
58.100,2.0222,2.7159,50.0691,-0.0014,0.0007,-0.0006
58.200,1.9545,2.7215,50.0685,-0.0014,0.0007,-0.0004
58.300,1.8813,2.7273,50.0680,-0.0014,0.0007,-0.0003
58.400,1.8029,2.7335,50.0676,-0.0014,0.0007,-0.0001
58.500,1.7197,2.7398,50.0672,-0.0014,0.0007,0.0001
58.600,1.6320,2.7464,50.0669,-0.0014,0.0007,0.0003
58.700,1.5404,2.7531,50.0667,-0.0014,0.0007,0.0006
58.800,1.4453,2.7600,50.0665,-0.0014,0.0007,0.0008
58.900,1.3476,2.7669,50.0665,-0.0014,0.0007,0.0011
59.000,1.2478,2.7739,50.0665,-0.0014,0.0008,0.0014
59.100,1.1469,2.7809,50.0667,-0.0014,0.0008,0.0017
59.200,1.0455,2.7879,50.0669,-0.0014,0.0008,0.0020
59.300,0.9446,2.7947,50.0673,-0.0014,0.0008,0.0023
59.400,0.8449,2.8014,50.0677,-0.0014,0.0008,0.0027
59.500,0.7472,2.8078,50.0682,-0.0014,0.0008,0.0030
59.600,0.6524,2.8141,50.0689,-0.0014,0.0008,0.0034
59.700,0.5610,2.8200,50.0696,-0.0014,0.0008,0.0037
59.800,0.4738,2.8257,50.0704,-0.0014,0.0008,0.0041
59.900,0.3913,2.8310,50.0713,-0.0014,0.0008,0.0044
60.000,0.3138,2.8360,50.0723,-0.0014,0.0008,0.0047
60.100,0.2419,2.8406,50.0734,-0.0014,0.0008,0.0051
60.200,0.1757,2.8448,50.0745,-0.0014,0.0008,0.0054
60.300,0.1154,2.8487,50.0757,-0.0015,0.0008,0.0057
60.400,0.0609,2.8521,50.0769,-0.0015,0.0008,0.0060
60.500,0.0123,2.8552,50.0781,-0.0015,0.0008,0.0062
60.600,-0.0306,2.8580,50.0794,-0.0015,0.0008,0.0065
60.700,-0.0681,2.8604,50.0807,-0.0015,0.0008,0.0067
60.800,-0.1005,2.8626,50.0820,-0.0015,0.0008,0.0069
60.900,-0.1281,2.8644,50.0833,-0.0015,0.0008,0.0071
61.000,-0.1512,2.8659,50.0846,-0.0015,0.0008,0.0073
61.100,-0.1705,2.8672,50.0858,-0.0015,0.0008,0.0074
61.200,-0.1862,2.8683,50.0871,-0.0016,0.0008,0.0075
61.300,-0.1989,2.8692,50.0882,-0.0016,0.0008,0.0076
61.400,-0.2089,2.8699,50.0894,-0.0016,0.0008,0.0077
61.500,-0.2167,2.8705,50.0904,-0.0016,0.0008,0.0078
61.600,-0.2226,2.8709,50.0914,-0.0016,0.0008,0.0078
61.700,-0.2270,2.8712,50.0924,-0.0016,0.0008,0.0078
61.800,-0.2303,2.8714,50.0932,-0.0016,0.0008,0.0079
61.900,-0.2327,2.8714,50.0940,-0.0017,0.0008,0.0079
62.000,-0.2345,2.8714,50.0947,-0.0017,0.0008,0.0079
62.100,-0.2361,2.8714,50.0952,-0.0017,0.0008,0.0079
62.200,-0.2377,2.8712,50.0957,-0.0017,0.0008,0.0079
62.300,-0.2395,2.8710,50.0961,-0.0017,0.0008,0.0078
62.400,-0.2415,2.8708,50.0964,-0.0017,0.0008,0.0078
62.500,-0.2439,2.8705,50.0966,-0.0017,0.0008,0.0078
62.600,-0.2466,2.8702,50.0966,-0.0017,0.0008,0.0077
62.700,-0.2496,2.8699,50.0966,-0.0017,0.0008,0.0077
62.800,-0.2526,2.8695,50.0965,-0.0018,0.0008,0.0077
62.900,-0.2555,2.8691,50.0963,-0.0018,0.0008,0.0076
63.000,-0.2578,2.8688,50.0960,-0.0018,0.0008,0.0076
63.100,-0.2593,2.8684,50.0956,-0.0018,0.0008,0.0076
63.200,-0.2594,2.8680,50.0951,-0.0018,0.0008,0.0075
63.300,-0.2577,2.8677,50.0946,-0.0018,0.0008,0.0075
63.400,-0.2535,2.8673,50.0940,-0.0018,0.0008,0.0074
63.500,-0.2464,2.8669,50.0934,-0.0018,0.0008,0.0074
63.600,-0.2359,2.8665,50.0927,-0.0018,0.0008,0.0073
63.700,-0.2213,2.8661,50.0920,-0.0018,0.0008,0.0073
63.800,-0.2024,2.8656,50.0913,-0.0018,0.0008,0.0072
63.900,-0.1786,2.8651,50.0907,-0.0018,0.0008,0.0071
64.000,-0.1496,2.8646,50.0900,-0.0018,0.0008,0.0071
64.100,-0.1152,2.8641,50.0894,-0.0018,0.0008,0.0070
64.200,-0.0751,2.8635,50.0888,-0.0018,0.0008,0.0068
64.300,-0.0292,2.8628,50.0882,-0.0018,0.0008,0.0067
64.400,0.0226,2.8621,50.0877,-0.0018,0.0008,0.0066
64.500,0.0801,2.8612,50.0872,-0.0018,0.0008,0.0064
64.600,0.1433,2.8603,50.0869,-0.0018,0.0008,0.0062
64.700,0.2118,2.8593,50.0866,-0.0018,0.0008,0.0060
64.800,0.2854,2.8582,50.0863,-0.0018,0.0007,0.0058
64.900,0.3635,2.8569,50.0862,-0.0018,0.0007,0.0056
65.000,0.4456,2.8555,50.0862,-0.0018,0.0007,0.0053
65.100,0.5311,2.8540,50.0863,-0.0018,0.0007,0.0050
65.200,0.6192,2.8524,50.0865,-0.0019,0.0007,0.0047
65.300,0.7091,2.8505,50.0868,-0.0019,0.0007,0.0044
65.400,0.8002,2.8486,50.0872,-0.0019,0.0007,0.0041
65.500,0.8914,2.8465,50.0877,-0.0019,0.0007,0.0038
65.600,0.9820,2.8442,50.0883,-0.0019,0.0007,0.0034
65.700,1.0712,2.8418,50.0891,-0.0019,0.0007,0.0030
65.800,1.1580,2.8392,50.0899,-0.0019,0.0007,0.0027
65.900,1.2418,2.8365,50.0908,-0.0019,0.0007,0.0023
66.000,1.3219,2.8337,50.0918,-0.0019,0.0007,0.0019
66.100,1.3977,2.8307,50.0930,-0.0020,0.0007,0.0016
66.200,1.4686,2.8276,50.0942,-0.0020,0.0007,0.0012
66.300,1.5342,2.8244,50.0954,-0.0020,0.0007,0.0009
66.400,1.5942,2.8211,50.0968,-0.0020,0.0007,0.0005
66.500,1.6484,2.8177,50.0982,-0.0020,0.0007,0.0002
66.600,1.6967,2.8142,50.0996,-0.0020,0.0007,-0.0001
66.700,1.7391,2.8106,50.1011,-0.0021,0.0007,-0.0004
66.800,1.7757,2.8069,50.1025,-0.0021,0.0007,-0.0007
66.900,1.8067,2.8032,50.1041,-0.0021,0.0007,-0.0010
67.000,1.8324,2.7994,50.1056,-0.0021,0.0007,-0.0012
67.100,1.8531,2.7956,50.1071,-0.0021,0.0007,-0.0014
67.200,1.8692,2.7917,50.1086,-0.0021,0.0007,-0.0016
67.300,1.8811,2.7878,50.1100,-0.0022,0.0007,-0.0018
67.400,1.8892,2.7838,50.1115,-0.0022,0.0007,-0.0019
67.500,1.8940,2.7798,50.1128,-0.0022,0.0007,-0.0021
67.600,1.8959,2.7758,50.1142,-0.0022,0.0007,-0.0022
67.700,1.8953,2.7717,50.1154,-0.0022,0.0006,-0.0023
67.800,1.8927,2.7675,50.1167,-0.0022,0.0006,-0.0024
67.900,1.8884,2.7633,50.1178,-0.0023,0.0006,-0.0024
68.000,1.8828,2.7591,50.1188,-0.0023,0.0006,-0.0025
68.100,1.8761,2.7548,50.1198,-0.0023,0.0006,-0.0025
68.200,1.8687,2.7504,50.1207,-0.0023,0.0006,-0.0025
68.300,1.8608,2.7460,50.1215,-0.0023,0.0006,-0.0026
68.400,1.8528,2.7416,50.1222,-0.0023,0.0006,-0.0026
68.500,1.8449,2.7370,50.1228,-0.0023,0.0006,-0.0026
68.600,1.8372,2.7324,50.1233,-0.0024,0.0006,-0.0026
68.700,1.8298,2.7278,50.1237,-0.0024,0.0006,-0.0026
68.800,1.8226,2.7231,50.1240,-0.0024,0.0006,-0.0025
68.900,1.8157,2.7183,50.1242,-0.0024,0.0006,-0.0025
69.000,1.8090,2.7135,50.1243,-0.0024,0.0006,-0.0025
69.100,1.8022,2.7088,50.1243,-0.0024,0.0006,-0.0025
69.200,1.7951,2.7040,50.1242,-0.0024,0.0006,-0.0025
69.300,1.7873,2.6993,50.1241,-0.0024,0.0006,-0.0025
69.400,1.7785,2.6946,50.1238,-0.0024,0.0006,-0.0024
69.500,1.7682,2.6901,50.1235,-0.0024,0.0006,-0.0024
69.600,1.7558,2.6857,50.1231,-0.0024,0.0006,-0.0024
69.700,1.7409,2.6815,50.1226,-0.0024,0.0006,-0.0024
69.800,1.7229,2.6774,50.1221,-0.0024,0.0006,-0.0023
69.900,1.7013,2.6737,50.1216,-0.0025,0.0006,-0.0023
70.000,1.6758,2.6701,50.1210,-0.0025,0.0005,-0.0022
70.100,1.6459,2.6669,50.1205,-0.0025,0.0005,-0.0022
70.200,1.6112,2.6639,50.1199,-0.0025,0.0005,-0.0021
70.300,1.5714,2.6613,50.1193,-0.0025,0.0005,-0.0020
70.400,1.5263,2.6590,50.1188,-0.0025,0.0005,-0.0020
70.500,1.4758,2.6570,50.1182,-0.0025,0.0005,-0.0019
70.600,1.4197,2.6554,50.1177,-0.0025,0.0005,-0.0017
70.700,1.3582,2.6541,50.1173,-0.0025,0.0005,-0.0016
70.800,1.2913,2.6531,50.1169,-0.0025,0.0005,-0.0015
70.900,1.2191,2.6525,50.1165,-0.0025,0.0005,-0.0013
71.000,1.1422,2.6522,50.1162,-0.0025,0.0005,-0.0011
71.100,1.0607,2.6521,50.1160,-0.0025,0.0005,-0.0009
71.200,0.9754,2.6522,50.1159,-0.0025,0.0005,-0.0007
71.300,0.8866,2.6526,50.1159,-0.0025,0.0005,-0.0004
71.400,0.7951,2.6531,50.1159,-0.0025,0.0005,-0.0002
71.500,0.7017,2.6537,50.1161,-0.0025,0.0005,0.0001
71.600,0.6070,2.6544,50.1163,-0.0025,0.0005,0.0004
71.700,0.5119,2.6551,50.1166,-0.0025,0.0005,0.0007
71.800,0.4172,2.6557,50.1171,-0.0025,0.0005,0.0010
71.900,0.3237,2.6563,50.1176,-0.0025,0.0006,0.0014
72.000,0.2323,2.6567,50.1183,-0.0025,0.0006,0.0017
72.100,0.1436,2.6570,50.1190,-0.0025,0.0006,0.0020
72.200,0.0584,2.6570,50.1198,-0.0025,0.0006,0.0024
72.300,-0.0227,2.6568,50.1207,-0.0025,0.0006,0.0027
72.400,-0.0991,2.6563,50.1218,-0.0025,0.0006,0.0030
72.500,-0.1705,2.6555,50.1228,-0.0025,0.0006,0.0034
72.600,-0.2364,2.6544,50.1240,-0.0025,0.0006,0.0037
72.700,-0.2967,2.6529,50.1252,-0.0025,0.0006,0.0040
72.800,-0.3511,2.6511,50.1265,-0.0025,0.0006,0.0043
72.900,-0.3997,2.6490,50.1278,-0.0025,0.0006,0.0045
73.000,-0.4425,2.6465,50.1292,-0.0025,0.0006,0.0048
73.100,-0.4797,2.6437,50.1305,-0.0025,0.0006,0.0050
73.200,-0.5114,2.6405,50.1319,-0.0026,0.0006,0.0052
73.300,-0.5380,2.6371,50.1333,-0.0026,0.0006,0.0054
73.400,-0.5599,2.6334,50.1347,-0.0026,0.0006,0.0056
73.500,-0.5775,2.6295,50.1361,-0.0026,0.0006,0.0057
73.600,-0.5911,2.6253,50.1375,-0.0026,0.0006,0.0059
73.700,-0.6013,2.6209,50.1388,-0.0026,0.0005,0.0060
73.800,-0.6084,2.6163,50.1400,-0.0026,0.0005,0.0061
73.900,-0.6128,2.6116,50.1413,-0.0027,0.0005,0.0062
74.000,-0.6151,2.6067,50.1424,-0.0027,0.0005,0.0062
74.100,-0.6155,2.6017,50.1435,-0.0027,0.0005,0.0063
74.200,-0.6145,2.5965,50.1445,-0.0027,0.0005,0.0063
74.300,-0.6123,2.5913,50.1455,-0.0027,0.0005,0.0063
74.400,-0.6092,2.5860,50.1463,-0.0027,0.0005,0.0063
74.500,-0.6056,2.5806,50.1471,-0.0028,0.0005,0.0063
74.600,-0.6018,2.5752,50.1478,-0.0028,0.0005,0.0063
74.700,-0.5980,2.5697,50.1484,-0.0028,0.0005,0.0063
74.800,-0.5944,2.5642,50.1489,-0.0028,0.0005,0.0062
74.900,-0.5910,2.5586,50.1492,-0.0028,0.0005,0.0062
75.000,-0.5880,2.5530,50.1495,-0.0028,0.0005,0.0061
75.100,-0.5853,2.5474,50.1497,-0.0028,0.0005,0.0061
75.200,-0.5828,2.5418,50.1497,-0.0028,0.0005,0.0061
75.300,-0.5805,2.5362,50.1497,-0.0029,0.0005,0.0060
75.400,-0.5779,2.5306,50.1496,-0.0029,0.0005,0.0060
75.500,-0.5749,2.5250,50.1494,-0.0029,0.0005,0.0059
75.600,-0.5710,2.5194,50.1491,-0.0029,0.0005,0.0059
75.700,-0.5658,2.5138,50.1487,-0.0029,0.0005,0.0058
75.800,-0.5587,2.5082,50.1482,-0.0029,0.0005,0.0058
75.900,-0.5491,2.5026,50.1478,-0.0029,0.0005,0.0057
76.000,-0.5367,2.4969,50.1472,-0.0029,0.0005,0.0057
76.100,-0.5208,2.4913,50.1467,-0.0029,0.0004,0.0056
