t_s,stroke_deg,pitch_deg,alpha_deg,speed_mps
0.00000,60.000,0.000,90.000,0.00000
0.00010,60.000,0.424,0.424,0.00068
0.00020,59.999,0.848,0.848,0.00136
0.00030,59.997,1.272,1.272,0.00205
0.00040,59.995,1.696,1.696,0.00273
0.00050,59.993,2.119,2.119,0.00341
0.00060,59.989,2.542,2.542,0.00409
0.00070,59.985,2.964,2.964,0.00477
0.00080,59.981,3.386,3.386,0.00546
0.00090,59.976,3.807,3.807,0.00614
0.00100,59.970,4.228,4.228,0.00682
0.00110,59.964,4.648,4.648,0.00750
0.00120,59.957,5.067,5.067,0.00818
0.00130,59.950,5.485,5.485,0.00887
0.00140,59.942,5.902,5.902,0.00955
0.00150,59.933,6.317,6.317,0.01023
0.00160,59.924,6.732,6.732,0.01091
0.00170,59.914,7.146,7.146,0.01159
0.00180,59.904,7.558,7.558,0.01227
0.00190,59.893,7.969,7.969,0.01295
0.00200,59.882,8.378,8.378,0.01363
0.00210,59.869,8.786,8.786,0.01431
0.00220,59.857,9.192,9.192,0.01500
0.00230,59.843,9.597,9.597,0.01568
0.00240,59.830,9.999,9.999,0.01636
0.00250,59.815,10.401,10.401,0.01704
0.00260,59.800,10.800,10.800,0.01772
0.00270,59.784,11.197,11.197,0.01840
0.00280,59.768,11.593,11.593,0.01908
0.00290,59.751,11.986,11.986,0.01975
0.00300,59.734,12.377,12.377,0.02043
0.00310,59.716,12.767,12.767,0.02111
0.00320,59.697,13.154,13.154,0.02179
0.00330,59.678,13.539,13.539,0.02247
0.00340,59.658,13.921,13.921,0.02315
0.00350,59.638,14.301,14.301,0.02383
0.00360,59.617,14.679,14.679,0.02450
0.00370,59.595,15.054,15.054,0.02518
0.00380,59.573,15.427,15.427,0.02586
0.00390,59.550,15.798,15.798,0.02654
0.00400,59.527,16.165,16.165,0.02721
0.00410,59.503,16.530,16.530,0.02789
0.00420,59.478,16.893,16.893,0.02857
0.00430,59.453,17.253,17.253,0.02924
0.00440,59.428,17.610,17.610,0.02992
0.00450,59.401,17.964,17.964,0.03059
0.00460,59.375,18.316,18.316,0.03127
0.00470,59.347,18.665,18.665,0.03194
0.00480,59.319,19.010,19.010,0.03262
0.00490,59.290,19.354,19.354,0.03329
0.00500,59.261,19.694,19.694,0.03397
0.00510,59.232,20.031,20.031,0.03464
0.00520,59.201,20.365,20.365,0.03531
0.00530,59.170,20.696,20.696,0.03599
0.00540,59.139,21.025,21.025,0.03666
0.00550,59.107,21.350,21.350,0.03733
0.00560,59.074,21.672,21.672,0.03800
0.00570,59.041,21.991,21.991,0.03867
0.00580,59.007,22.307,22.307,0.03935
0.00590,58.972,22.621,22.621,0.04002
0.00600,58.937,22.930,22.930,0.04069
0.00610,58.902,23.237,23.237,0.04136
0.00620,58.865,23.541,23.541,0.04203
0.00630,58.829,23.842,23.842,0.04269
0.00640,58.791,24.139,24.139,0.04336
0.00650,58.753,24.434,24.434,0.04403
0.00660,58.715,24.725,24.725,0.04470
0.00670,58.676,25.013,25.013,0.04537
0.00680,58.636,25.298,25.298,0.04603
0.00690,58.596,25.580,25.580,0.04670
0.00700,58.555,25.859,25.859,0.04737
0.00710,58.514,26.135,26.135,0.04803
0.00720,58.472,26.407,26.407,0.04870
0.00730,58.429,26.677,26.677,0.04936
0.00740,58.386,26.943,26.943,0.05002
0.00750,58.342,27.206,27.206,0.05069
0.00760,58.298,27.466,27.466,0.05135
0.00770,58.253,27.723,27.723,0.05201
0.00780,58.208,27.977,27.977,0.05268
0.00790,58.162,28.228,28.228,0.05334
0.00800,58.115,28.476,28.476,0.05400
0.00810,58.068,28.721,28.721,0.05466
0.00820,58.020,28.962,28.962,0.05532
0.00830,57.972,29.201,29.201,0.05598
0.00840,57.923,29.437,29.437,0.05664
0.00850,57.873,29.670,29.670,0.05730
0.00860,57.823,29.899,29.899,0.05795
0.00870,57.773,30.126,30.126,0.05861
0.00880,57.722,30.350,30.350,0.05927
0.00890,57.670,30.571,30.571,0.05992
0.00900,57.618,30.789,30.789,0.06058
0.00910,57.565,31.004,31.004,0.06123
0.00920,57.511,31.217,31.217,0.06189
0.00930,57.457,31.426,31.426,0.06254
0.00940,57.403,31.633,31.633,0.06319
0.00950,57.348,31.837,31.837,0.06385
0.00960,57.292,32.038,32.038,0.06450
0.00970,57.236,32.236,32.236,0.06515
0.00980,57.179,32.432,32.432,0.06580
0.00990,57.121,32.625,32.625,0.06645
0.01000,57.063,32.815,32.815,0.06710
0.01010,57.005,33.002,33.002,0.06775
0.01020,56.946,33.187,33.187,0.06839
0.01030,56.886,33.369,33.369,0.06904
0.01040,56.826,33.549,33.549,0.06969
0.01050,56.765,33.726,33.726,0.07033
0.01060,56.704,33.901,33.901,0.07098
0.01070,56.642,34.073,34.073,0.07162
0.01080,56.579,34.243,34.243,0.07227
0.01090,56.516,34.410,34.410,0.07291
0.01100,56.453,34.574,34.574,0.07355
0.01110,56.389,34.737,34.737,0.07419
0.01120,56.324,34.897,34.897,0.07483
0.01130,56.259,35.054,35.054,0.07547
0.01140,56.193,35.209,35.209,0.07611
0.01150,56.127,35.362,35.362,0.07675
0.01160,56.060,35.513,35.513,0.07739
0.01170,55.992,35.661,35.661,0.07803
0.01180,55.924,35.807,35.807,0.07866
0.01190,55.856,35.951,35.951,0.07930
0.01200,55.787,36.093,36.093,0.07993
0.01210,55.717,36.232,36.232,0.08057
0.01220,55.647,36.370,36.370,0.08120
0.01230,55.576,36.505,36.505,0.08183
0.01240,55.505,36.639,36.639,0.08246
0.01250,55.433,36.770,36.770,0.08309
0.01260,55.360,36.899,36.899,0.08372
0.01270,55.287,37.026,37.026,0.08435
0.01280,55.214,37.151,37.151,0.08498
0.01290,55.140,37.275,37.275,0.08561
0.01300,55.065,37.396,37.396,0.08623
0.01310,54.990,37.516,37.516,0.08686
0.01320,54.914,37.633,37.633,0.08748
0.01330,54.838,37.749,37.749,0.08811
0.01340,54.761,37.863,37.863,0.08873
0.01350,54.684,37.975,37.975,0.08935
0.01360,54.606,38.086,38.086,0.08997
0.01370,54.528,38.194,38.194,0.09059
0.01380,54.449,38.301,38.301,0.09121
0.01390,54.370,38.406,38.406,0.09183
0.01400,54.290,38.510,38.510,0.09245
0.01410,54.209,38.612,38.612,0.09307
0.01420,54.128,38.712,38.712,0.09368
0.01430,54.046,38.811,38.811,0.09430
0.01440,53.964,38.908,38.908,0.09491
0.01450,53.882,39.003,39.003,0.09552
0.01460,53.798,39.097,39.097,0.09614
0.01470,53.715,39.190,39.190,0.09675
0.01480,53.630,39.281,39.281,0.09736
0.01490,53.546,39.370,39.370,0.09797
0.01500,53.460,39.458,39.458,0.09858
0.01510,53.375,39.545,39.545,0.09918
0.01520,53.288,39.630,39.630,0.09979
0.01530,53.201,39.714,39.714,0.10039
0.01540,53.114,39.796,39.796,0.10100
0.01550,53.026,39.878,39.878,0.10160
0.01560,52.937,39.957,39.957,0.10220
0.01570,52.848,40.036,40.036,0.10281
0.01580,52.759,40.113,40.113,0.10341
0.01590,52.669,40.189,40.189,0.10401
0.01600,52.578,40.264,40.264,0.10460
0.01610,52.487,40.337,40.337,0.10520
0.01620,52.396,40.410,40.410,0.10580
0.01630,52.304,40.481,40.481,0.10639
0.01640,52.211,40.551,40.551,0.10699
0.01650,52.118,40.620,40.620,0.10758
0.01660,52.024,40.687,40.687,0.10817
0.01670,51.930,40.754,40.754,0.10876
0.01680,51.835,40.819,40.819,0.10935
0.01690,51.740,40.884,40.884,0.10994
0.01700,51.645,40.947,40.947,0.11053
0.01710,51.548,41.009,41.009,0.11112
0.01720,51.452,41.070,41.070,0.11170
0.01730,51.354,41.131,41.131,0.11229
0.01740,51.257,41.190,41.190,0.11287
0.01750,51.158,41.248,41.248,0.11345
0.01760,51.060,41.305,41.305,0.11403
0.01770,50.960,41.362,41.362,0.11461
0.01780,50.861,41.417,41.417,0.11519
0.01790,50.760,41.472,41.472,0.11577
0.01800,50.660,41.525,41.525,0.11634
0.01810,50.558,41.578,41.578,0.11692
0.01820,50.457,41.630,41.630,0.11749
0.01830,50.354,41.681,41.681,0.11807
0.01840,50.252,41.731,41.731,0.11864
0.01850,50.148,41.780,41.780,0.11921
0.01860,50.045,41.829,41.829,0.11978
0.01870,49.940,41.877,41.877,0.12035
0.01880,49.836,41.924,41.924,0.12092
0.01890,49.731,41.970,41.970,0.12148
0.01900,49.625,42.015,42.015,0.12205
0.01910,49.519,42.060,42.060,0.12261
0.01920,49.412,42.104,42.104,0.12317
0.01930,49.305,42.147,42.147,0.12373
0.01940,49.197,42.189,42.189,0.12429
0.01950,49.089,42.231,42.231,0.12485
0.01960,48.980,42.272,42.272,0.12541
0.01970,48.871,42.312,42.312,0.12597
0.01980,48.762,42.352,42.352,0.12652
0.01990,48.652,42.391,42.391,0.12707
0.02000,48.541,42.429,42.429,0.12763
0.02010,48.430,42.467,42.467,0.12818
0.02020,48.318,42.504,42.504,0.12873
0.02030,48.206,42.541,42.541,0.12928
0.02040,48.094,42.577,42.577,0.12982
0.02050,47.981,42.612,42.612,0.13037
0.02060,47.868,42.647,42.647,0.13091
0.02070,47.754,42.681,42.681,0.13146
0.02080,47.639,42.715,42.715,0.13200
0.02090,47.525,42.748,42.748,0.13254
0.02100,47.409,42.780,42.780,0.13308
0.02110,47.294,42.812,42.812,0.13362
0.02120,47.177,42.844,42.844,0.13416
0.02130,47.061,42.875,42.875,0.13469
0.02140,46.943,42.905,42.905,0.13523
0.02150,46.826,42.935,42.935,0.13576
0.02160,46.708,42.964,42.964,0.13629
0.02170,46.589,42.993,42.993,0.13682
0.02180,46.470,43.022,43.022,0.13735
0.02190,46.351,43.050,43.050,0.13788
0.02200,46.231,43.077,43.077,0.13840
0.02210,46.110,43.105,43.105,0.13893
0.02220,45.990,43.131,43.131,0.13945
0.02230,45.868,43.157,43.157,0.13998
0.02240,45.747,43.183,43.183,0.14050
0.02250,45.624,43.209,43.209,0.14102
0.02260,45.502,43.234,43.234,0.14153
0.02270,45.379,43.258,43.258,0.14205
0.02280,45.255,43.282,43.282,0.14257
0.02290,45.131,43.306,43.306,0.14308
0.02300,45.007,43.329,43.329,0.14359
0.02310,44.882,43.352,43.352,0.14410
0.02320,44.756,43.375,43.375,0.14461
0.02330,44.631,43.397,43.397,0.14512
0.02340,44.505,43.419,43.419,0.14563
0.02350,44.378,43.441,43.441,0.14613
0.02360,44.251,43.462,43.462,0.14664
0.02370,44.123,43.483,43.483,0.14714
0.02380,43.995,43.503,43.503,0.14764
0.02390,43.867,43.523,43.523,0.14814
0.02400,43.738,43.543,43.543,0.14864
0.02410,43.609,43.563,43.563,0.14913
0.02420,43.479,43.582,43.582,0.14963
0.02430,43.349,43.601,43.601,0.15012
0.02440,43.219,43.620,43.620,0.15061
0.02450,43.088,43.638,43.638,0.15110
0.02460,42.956,43.656,43.656,0.15159
0.02470,42.824,43.674,43.674,0.15208
0.02480,42.692,43.691,43.691,0.15257
0.02490,42.559,43.708,43.708,0.15305
0.02500,42.426,43.725,43.725,0.15354
0.02510,42.293,43.742,43.742,0.15402
0.02520,42.159,43.758,43.758,0.15450
0.02530,42.025,43.774,43.774,0.15498
0.02540,41.890,43.790,43.790,0.15545
0.02550,41.755,43.806,43.806,0.15593
0.02560,41.619,43.821,43.821,0.15640
0.02570,41.483,43.836,43.836,0.15687
0.02580,41.347,43.851,43.851,0.15734
0.02590,41.210,43.865,43.865,0.15781
0.02600,41.073,43.880,43.880,0.15828
0.02610,40.935,43.894,43.894,0.15875
0.02620,40.797,43.908,43.908,0.15921
0.02630,40.659,43.922,43.922,0.15968
0.02640,40.520,43.935,43.935,0.16014
0.02650,40.381,43.948,43.948,0.16060
0.02660,40.241,43.962,43.962,0.16106
0.02670,40.101,43.974,43.974,0.16151
0.02680,39.961,43.987,43.987,0.16197
0.02690,39.820,44.000,44.000,0.16242
0.02700,39.679,44.012,44.012,0.16287
0.02710,39.537,44.024,44.024,0.16332
0.02720,39.395,44.036,44.036,0.16377
0.02730,39.253,44.048,44.048,0.16422
0.02740,39.110,44.059,44.059,0.16466
0.02750,38.967,44.070,44.070,0.16511
0.02760,38.823,44.082,44.082,0.16555
0.02770,38.679,44.093,44.093,0.16599
0.02780,38.535,44.103,44.103,0.16643
0.02790,38.390,44.114,44.114,0.16687
0.02800,38.245,44.125,44.125,0.16730
0.02810,38.100,44.135,44.135,0.16774
0.02820,37.954,44.145,44.145,0.16817
0.02830,37.808,44.155,44.155,0.16860
0.02840,37.661,44.165,44.165,0.16903
0.02850,37.515,44.175,44.175,0.16946
0.02860,37.367,44.184,44.184,0.16988
0.02870,37.220,44.194,44.194,0.17031
0.02880,37.072,44.203,44.203,0.17073
0.02890,36.923,44.212,44.212,0.17115
0.02900,36.774,44.221,44.221,0.17157
0.02910,36.625,44.230,44.230,0.17198
0.02920,36.476,44.239,44.239,0.17240
0.02930,36.326,44.247,44.247,0.17281
0.02940,36.176,44.256,44.256,0.17323
0.02950,36.025,44.264,44.264,0.17364
0.02960,35.874,44.272,44.272,0.17405
0.02970,35.723,44.280,44.280,0.17445
0.02980,35.571,44.288,44.288,0.17486
0.02990,35.419,44.296,44.296,0.17526
0.03000,35.267,44.304,44.304,0.17566
0.03010,35.114,44.311,44.311,0.17606
0.03020,34.961,44.319,44.319,0.17646
0.03030,34.808,44.326,44.326,0.17686
0.03040,34.654,44.333,44.333,0.17725
0.03050,34.500,44.341,44.341,0.17765
0.03060,34.346,44.348,44.348,0.17804
0.03070,34.191,44.355,44.355,0.17843
0.03080,34.036,44.361,44.361,0.17881
0.03090,33.881,44.368,44.368,0.17920
0.03100,33.725,44.375,44.375,0.17959
0.03110,33.569,44.381,44.381,0.17997
0.03120,33.413,44.388,44.388,0.18035
0.03130,33.256,44.394,44.394,0.18073
0.03140,33.099,44.400,44.400,0.18110
0.03150,32.941,44.406,44.406,0.18148
0.03160,32.784,44.413,44.413,0.18185
0.03170,32.626,44.418,44.418,0.18223
0.03180,32.467,44.424,44.424,0.18260
0.03190,32.309,44.430,44.430,0.18296
0.03200,32.150,44.436,44.436,0.18333
0.03210,31.990,44.441,44.441,0.18369
0.03220,31.831,44.447,44.447,0.18406
0.03230,31.671,44.452,44.452,0.18442
0.03240,31.510,44.458,44.458,0.18478
0.03250,31.350,44.463,44.463,0.18513
0.03260,31.189,44.468,44.468,0.18549
0.03270,31.028,44.473,44.473,0.18584
0.03280,30.866,44.479,44.479,0.18620
0.03290,30.705,44.484,44.484,0.18655
0.03300,30.542,44.488,44.488,0.18689
0.03310,30.380,44.493,44.493,0.18724
0.03320,30.217,44.498,44.498,0.18758
0.03330,30.054,44.503,44.503,0.18793
0.03340,29.891,44.507,44.507,0.18827
0.03350,29.728,44.512,44.512,0.18861
0.03360,29.564,44.516,44.516,0.18894
0.03370,29.399,44.521,44.521,0.18928
0.03380,29.235,44.525,44.525,0.18961
0.03390,29.070,44.530,44.530,0.18994
0.03400,28.905,44.534,44.534,0.19027
0.03410,28.740,44.538,44.538,0.19060
0.03420,28.574,44.542,44.542,0.19093
0.03430,28.408,44.546,44.546,0.19125
0.03440,28.242,44.550,44.550,0.19157
0.03450,28.076,44.554,44.554,0.19189
0.03460,27.909,44.558,44.558,0.19221
0.03470,27.742,44.562,44.562,0.19253
0.03480,27.575,44.566,44.566,0.19284
0.03490,27.407,44.569,44.569,0.19315
0.03500,27.239,44.573,44.573,0.19347
0.03510,27.071,44.577,44.577,0.19377
0.03520,26.903,44.580,44.580,0.19408
0.03530,26.734,44.584,44.584,0.19439
0.03540,26.565,44.587,44.587,0.19469
0.03550,26.396,44.591,44.591,0.19499
0.03560,26.227,44.594,44.594,0.19529
0.03570,26.057,44.597,44.597,0.19559
0.03580,25.887,44.600,44.600,0.19588
0.03590,25.717,44.604,44.604,0.19617
0.03600,25.547,44.607,44.607,0.19647
0.03610,25.376,44.610,44.610,0.19676
0.03620,25.205,44.613,44.613,0.19704
0.03630,25.034,44.616,44.616,0.19733
0.03640,24.863,44.619,44.619,0.19761
0.03650,24.691,44.622,44.622,0.19789
0.03660,24.519,44.625,44.625,0.19817
0.03670,24.347,44.628,44.628,0.19845
0.03680,24.174,44.631,44.631,0.19873
0.03690,24.002,44.633,44.633,0.19900
0.03700,23.829,44.636,44.636,0.19927
0.03710,23.656,44.639,44.639,0.19954
0.03720,23.482,44.641,44.641,0.19981
0.03730,23.309,44.644,44.644,0.20008
0.03740,23.135,44.647,44.647,0.20034
0.03750,22.961,44.649,44.649,0.20060
0.03760,22.787,44.652,44.652,0.20086
0.03770,22.612,44.654,44.654,0.20112
0.03780,22.438,44.657,44.657,0.20138
0.03790,22.263,44.659,44.659,0.20163
0.03800,22.087,44.661,44.661,0.20188
0.03810,21.912,44.664,44.664,0.20213
0.03820,21.737,44.666,44.666,0.20238
0.03830,21.561,44.668,44.668,0.20263
0.03840,21.385,44.670,44.670,0.20287
0.03850,21.208,44.673,44.673,0.20311
0.03860,21.032,44.675,44.675,0.20335
0.03870,20.855,44.677,44.677,0.20359
0.03880,20.679,44.679,44.679,0.20383
0.03890,20.502,44.681,44.681,0.20406
0.03900,20.324,44.683,44.683,0.20429
0.03910,20.147,44.685,44.685,0.20452
0.03920,19.969,44.687,44.687,0.20475
0.03930,19.791,44.689,44.689,0.20498
0.03940,19.613,44.691,44.691,0.20520
0.03950,19.435,44.693,44.693,0.20542
0.03960,19.257,44.695,44.695,0.20564
0.03970,19.078,44.696,44.696,0.20586
0.03980,18.899,44.698,44.698,0.20608
0.03990,18.720,44.700,44.700,0.20629
0.04000,18.541,44.702,44.702,0.20650
0.04010,18.362,44.703,44.703,0.20671
0.04020,18.182,44.705,44.705,0.20692
0.04030,18.002,44.707,44.707,0.20713
0.04040,17.822,44.708,44.708,0.20733
0.04050,17.642,44.710,44.710,0.20753
0.04060,17.462,44.712,44.712,0.20773
0.04070,17.282,44.713,44.713,0.20793
0.04080,17.101,44.715,44.715,0.20813
0.04090,16.920,44.716,44.716,0.20832
0.04100,16.739,44.718,44.718,0.20851
0.04110,16.558,44.719,44.719,0.20870
0.04120,16.377,44.721,44.721,0.20889
0.04130,16.196,44.722,44.722,0.20907
0.04140,16.014,44.724,44.724,0.20925
0.04150,15.832,44.725,44.725,0.20944
0.04160,15.650,44.726,44.726,0.20961
0.04170,15.468,44.728,44.728,0.20979
0.04180,15.286,44.729,44.729,0.20997
0.04190,15.104,44.730,44.730,0.21014
0.04200,14.921,44.731,44.731,0.21031
0.04210,14.739,44.733,44.733,0.21048
0.04220,14.556,44.734,44.734,0.21064
0.04230,14.373,44.735,44.735,0.21081
0.04240,14.190,44.736,44.736,0.21097
0.04250,14.007,44.737,44.737,0.21113
0.04260,13.823,44.739,44.739,0.21129
0.04270,13.640,44.740,44.740,0.21145
0.04280,13.456,44.741,44.741,0.21160
0.04290,13.272,44.742,44.742,0.21175
0.04300,13.089,44.743,44.743,0.21190
0.04310,12.905,44.744,44.744,0.21205
0.04320,12.720,44.745,44.745,0.21220
0.04330,12.536,44.746,44.746,0.21234
0.04340,12.352,44.747,44.747,0.21248
0.04350,12.167,44.748,44.748,0.21262
0.04360,11.983,44.749,44.749,0.21276
0.04370,11.798,44.750,44.750,0.21289
0.04380,11.613,44.751,44.751,0.21303
0.04390,11.428,44.752,44.752,0.21316
0.04400,11.243,44.753,44.753,0.21329
0.04410,11.058,44.753,44.753,0.21341
0.04420,10.872,44.754,44.754,0.21354
0.04430,10.687,44.755,44.755,0.21366
0.04440,10.501,44.756,44.756,0.21378
0.04450,10.316,44.757,44.757,0.21390
0.04460,10.130,44.758,44.758,0.21401
0.04470,9.944,44.758,44.758,0.21413
0.04480,9.758,44.759,44.759,0.21424
0.04490,9.572,44.760,44.760,0.21435
0.04500,9.386,44.760,44.760,0.21446
0.04510,9.200,44.761,44.761,0.21456
0.04520,9.014,44.762,44.762,0.21467
0.04530,8.827,44.762,44.762,0.21477
0.04540,8.641,44.763,44.763,0.21487
0.04550,8.454,44.764,44.764,0.21497
0.04560,8.267,44.764,44.764,0.21506
0.04570,8.081,44.765,44.765,0.21515
0.04580,7.894,44.766,44.766,0.21524
0.04590,7.707,44.766,44.766,0.21533
0.04600,7.520,44.767,44.767,0.21542
0.04610,7.333,44.767,44.767,0.21550
0.04620,7.146,44.768,44.768,0.21559
0.04630,6.959,44.768,44.768,0.21567
0.04640,6.771,44.769,44.769,0.21574
0.04650,6.584,44.769,44.769,0.21582
0.04660,6.397,44.770,44.770,0.21589
0.04670,6.209,44.770,44.770,0.21597
0.04680,6.022,44.771,44.771,0.21604
0.04690,5.834,44.771,44.771,0.21610
0.04700,5.646,44.771,44.771,0.21617
0.04710,5.459,44.772,44.772,0.21623
0.04720,5.271,44.772,44.772,0.21629
0.04730,5.083,44.773,44.773,0.21635
0.04740,4.895,44.773,44.773,0.21641
0.04750,4.708,44.773,44.773,0.21646
0.04760,4.520,44.774,44.774,0.21651
0.04770,4.332,44.774,44.774,0.21656
0.04780,4.144,44.774,44.774,0.21661
0.04790,3.956,44.775,44.775,0.21666
0.04800,3.767,44.775,44.775,0.21670
0.04810,3.579,44.775,44.775,0.21674
0.04820,3.391,44.775,44.775,0.21678
0.04830,3.203,44.776,44.776,0.21682
0.04840,3.015,44.776,44.776,0.21686
0.04850,2.826,44.776,44.776,0.21689
0.04860,2.638,44.776,44.776,0.21692
0.04870,2.450,44.776,44.776,0.21695
0.04880,2.261,44.777,44.777,0.21698
0.04890,2.073,44.777,44.777,0.21700
0.04900,1.885,44.777,44.777,0.21702
0.04910,1.696,44.777,44.777,0.21704
0.04920,1.508,44.777,44.777,0.21706
0.04930,1.319,44.777,44.777,0.21708
0.04940,1.131,44.777,44.777,0.21709
0.04950,0.942,44.777,44.777,0.21710
0.04960,0.754,44.777,44.777,0.21711
0.04970,0.565,44.777,44.777,0.21712
0.04980,0.377,44.777,44.777,0.21713
0.04990,0.188,44.777,44.777,0.21713
0.05000,0.000,44.777,44.777,0.21713
0.05010,-0.188,44.777,44.777,0.21713
0.05020,-0.377,44.777,44.777,0.21713
0.05030,-0.565,44.777,44.777,0.21712
0.05040,-0.754,44.777,44.777,0.21711
0.05050,-0.942,44.777,44.777,0.21710
0.05060,-1.131,44.777,44.777,0.21709
0.05070,-1.319,44.777,44.777,0.21708
0.05080,-1.508,44.777,44.777,0.21706
0.05090,-1.696,44.777,44.777,0.21704
0.05100,-1.885,44.777,44.777,0.21702
0.05110,-2.073,44.777,44.777,0.21700
0.05120,-2.261,44.777,44.777,0.21698
0.05130,-2.450,44.776,44.776,0.21695
0.05140,-2.638,44.776,44.776,0.21692
0.05150,-2.826,44.776,44.776,0.21689
0.05160,-3.015,44.776,44.776,0.21686
0.05170,-3.203,44.776,44.776,0.21682
0.05180,-3.391,44.775,44.775,0.21678
0.05190,-3.579,44.775,44.775,0.21674
0.05200,-3.767,44.775,44.775,0.21670
0.05210,-3.956,44.775,44.775,0.21666
0.05220,-4.144,44.774,44.774,0.21661
0.05230,-4.332,44.774,44.774,0.21656
0.05240,-4.520,44.774,44.774,0.21651
0.05250,-4.708,44.773,44.773,0.21646
0.05260,-4.895,44.773,44.773,0.21641
0.05270,-5.083,44.773,44.773,0.21635
0.05280,-5.271,44.772,44.772,0.21629
0.05290,-5.459,44.772,44.772,0.21623
0.05300,-5.646,44.771,44.771,0.21617
0.05310,-5.834,44.771,44.771,0.21610
0.05320,-6.022,44.771,44.771,0.21604
0.05330,-6.209,44.770,44.770,0.21597
0.05340,-6.397,44.770,44.770,0.21589
0.05350,-6.584,44.769,44.769,0.21582
0.05360,-6.771,44.769,44.769,0.21574
0.05370,-6.959,44.768,44.768,0.21567
0.05380,-7.146,44.768,44.768,0.21559
0.05390,-7.333,44.767,44.767,0.21550
0.05400,-7.520,44.767,44.767,0.21542
0.05410,-7.707,44.766,44.766,0.21533
0.05420,-7.894,44.766,44.766,0.21524
0.05430,-8.081,44.765,44.765,0.21515
0.05440,-8.267,44.764,44.764,0.21506
0.05450,-8.454,44.764,44.764,0.21497
0.05460,-8.641,44.763,44.763,0.21487
0.05470,-8.827,44.762,44.762,0.21477
0.05480,-9.014,44.762,44.762,0.21467
0.05490,-9.200,44.761,44.761,0.21456
0.05500,-9.386,44.760,44.760,0.21446
0.05510,-9.572,44.760,44.760,0.21435
0.05520,-9.758,44.759,44.759,0.21424
0.05530,-9.944,44.758,44.758,0.21413
0.05540,-10.130,44.758,44.758,0.21401
0.05550,-10.316,44.757,44.757,0.21390
0.05560,-10.501,44.756,44.756,0.21378
0.05570,-10.687,44.755,44.755,0.21366
0.05580,-10.872,44.754,44.754,0.21354
0.05590,-11.058,44.753,44.753,0.21341
0.05600,-11.243,44.753,44.753,0.21329
0.05610,-11.428,44.752,44.752,0.21316
0.05620,-11.613,44.751,44.751,0.21303
0.05630,-11.798,44.750,44.750,0.21289
0.05640,-11.983,44.749,44.749,0.21276
0.05650,-12.167,44.748,44.748,0.21262
0.05660,-12.352,44.747,44.747,0.21248
0.05670,-12.536,44.746,44.746,0.21234
0.05680,-12.720,44.745,44.745,0.21220
0.05690,-12.905,44.744,44.744,0.21205
0.05700,-13.089,44.743,44.743,0.21190
0.05710,-13.272,44.742,44.742,0.21175
0.05720,-13.456,44.741,44.741,0.21160
0.05730,-13.640,44.740,44.740,0.21145
0.05740,-13.823,44.739,44.739,0.21129
0.05750,-14.007,44.737,44.737,0.21113
0.05760,-14.190,44.736,44.736,0.21097
0.05770,-14.373,44.735,44.735,0.21081
0.05780,-14.556,44.734,44.734,0.21064
0.05790,-14.739,44.733,44.733,0.21048
0.05800,-14.921,44.731,44.731,0.21031
0.05810,-15.104,44.730,44.730,0.21014
0.05820,-15.286,44.729,44.729,0.20997
0.05830,-15.468,44.728,44.728,0.20979
0.05840,-15.650,44.726,44.726,0.20961
0.05850,-15.832,44.725,44.725,0.20944
0.05860,-16.014,44.724,44.724,0.20925
0.05870,-16.196,44.722,44.722,0.20907
0.05880,-16.377,44.721,44.721,0.20889
0.05890,-16.558,44.719,44.719,0.20870
0.05900,-16.739,44.718,44.718,0.20851
0.05910,-16.920,44.716,44.716,0.20832
0.05920,-17.101,44.715,44.715,0.20813
0.05930,-17.282,44.713,44.713,0.20793
0.05940,-17.462,44.712,44.712,0.20773
0.05950,-17.642,44.710,44.710,0.20753
0.05960,-17.822,44.708,44.708,0.20733
0.05970,-18.002,44.707,44.707,0.20713
0.05980,-18.182,44.705,44.705,0.20692
0.05990,-18.362,44.703,44.703,0.20671
0.06000,-18.541,44.702,44.702,0.20650
0.06010,-18.720,44.700,44.700,0.20629
0.06020,-18.899,44.698,44.698,0.20608
0.06030,-19.078,44.696,44.696,0.20586
0.06040,-19.257,44.695,44.695,0.20564
0.06050,-19.435,44.693,44.693,0.20542
0.06060,-19.613,44.691,44.691,0.20520
0.06070,-19.791,44.689,44.689,0.20498
0.06080,-19.969,44.687,44.687,0.20475
0.06090,-20.147,44.685,44.685,0.20452
0.06100,-20.324,44.683,44.683,0.20429
0.06110,-20.502,44.681,44.681,0.20406
0.06120,-20.679,44.679,44.679,0.20383
0.06130,-20.855,44.677,44.677,0.20359
0.06140,-21.032,44.675,44.675,0.20335
0.06150,-21.208,44.673,44.673,0.20311
0.06160,-21.385,44.670,44.670,0.20287
0.06170,-21.561,44.668,44.668,0.20263
0.06180,-21.737,44.666,44.666,0.20238
0.06190,-21.912,44.664,44.664,0.20213
0.06200,-22.087,44.661,44.661,0.20188
0.06210,-22.263,44.659,44.659,0.20163
0.06220,-22.438,44.657,44.657,0.20138
0.06230,-22.612,44.654,44.654,0.20112
0.06240,-22.787,44.652,44.652,0.20086
0.06250,-22.961,44.649,44.649,0.20060
0.06260,-23.135,44.647,44.647,0.20034
0.06270,-23.309,44.644,44.644,0.20008
0.06280,-23.482,44.641,44.641,0.19981
